fsd_id,k1,k2,bv1,bv3,bv6,k7,k8_1,k8_2,k8_3,k8_4,k9_1,k9_2,k9_3,k9_4,k9_5,k9_6,k9_7,k9_8,k9_9,k9_10,k9_11,k9_12,k9_13,k9_14,k9_15,k9_16,k9_17,k9_18,k9_19,k9_20,k9_21,k9_22,k9_23,k9_24,k9_25,k9_26,k9_27,k9_28,k9_29,k9_30,k13,k14,k15,k16,k17,k18,k19,k20,k21_1,k21_2,k21_3,k21_4,k21_5,k21_6,k21_7,k21_8,k21_9,k22_1,k22_2,k22_3,k22_4,k22_5,k22_6,k22_7,k22_8,k22_9,k22_10,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k95_1,k95_2,k95_3,k95_4,k95_5,k95_6,k95_7,k95_8,k95_9,k95_10,k95_11,k95_12,k95_13,k95_14,k95_15,k95_16,k95_17,k95_18,height,weight,gender,age,BMI,BMI.factor,Social_wellbeing,Social_engagement,Mental_wellbeing,Emotional_wellbeing,Accomplishment,Pressure,EXhaustion
954,5,1,9,4,1,1,5,5,5,5,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,2,-1,1,-1,2,NA,2,2,1,1,2,1,1,0,0,1,0,0,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,3,3,4,3,4,5,3,186,83,Male,31-33,23.991212856977683,Normal weight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,0.13318269480877645,-1.5138134936000622,-0.9792120137494534
955,4,2,9,4,1,1,4,4,3,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,5,1,0,0,0,0,0,0,2,-1,1,1,1,1,2,2,2,2,0,1,1,0,0,1,1,0,0,2,1,2,2,3,2,2,2,2,2,1,2,3,1,2,1,1,1,1,1,1,5,5,5,5,6,5,6,5,5,170,95,Female,28-30,32.871972318339104,Obese,-0.3032513811162124,-0.34588125259499414,-0.20359520817841797,0.19471972135717183,1.8612021344338294,-1.0586162794436447,-0.9386951172795887
956,3,2,9,3,1,1,4,3,3,3,NA,NA,2,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,2,3,1,2,NA,NA,3,1,1,0,1,0,0,1,0,1,1,-1,-1,1,1,2,1,3,2,1,0,1,0,4,0,1,1,3,3,4,2,4,2,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,4,5,3,4,4,3,3,4,4,158,64,Female,25-27,25.63691716071142,Overweight,-0.570734491244254,0.8577212636706486,0.9492684720014367,1.3275039037476284,0.3748328887687808,-1.560858465665592,-0.9276628914764394
957,2,2,9,3,1,1,5,4,4,4,2,2,3,2,2,1,1,2,1,4,2,4,1,1,NA,NA,1,1,2,1,2,2,1,3,3,3,3,3,1,NA,NA,0,1,1,1,0,1,1,-1,NA,-1,-1,0,2,1,1,-1,3,0,1,NA,0,0,2,2,3,2,2,2,2,2,3,3,2,2,2,3,3,2,5,2,6,4,2,1,6,3,5,3,6,4,6,5,4,6,4,4,169,64,Female,22-24,22.40817898532965,Normal weight,1.3995381797306925,-0.1818074223282859,-0.30636811183911544,0.4571469506922148,1.37118259105999,2.107622460251325,-0.3950135968676334
958,2,1,9,3,1,1,4,4,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,2,2,1,1,0,0,0,1,1,1,3,2,2,2,2,2,2,2,2,2,2,3,1,4,1,1,6,6,1,6,1,2,1,1,2,1,3,1,1,1,178,62,Male,22-24,19.568236333796236,Normal weight,0.3288764249401555,0.05788915291803275,0.8341693536854197,-0.2716764982536173,-1.7959132124146338,-1.5678583564792272,2.5560660516827576
959,3,2,9,3,1,1,4,3,5,4,2,2,2,2,3,3,1,3,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,2,2,1,1,3,1,0,0,0,0,0,0,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,2,0,0,0,2,3,2,2,1,1,2,2,3,1,1,3,5,2,4,4,3,4,6,2,4,3,5,3,2,4,2,5,4,3,175,60,Female,25-27,19.591836734693878,Normal weight,-0.4130384195543677,-0.46393714530698754,1.0819907487468279,-0.6697983019826139,0.056926646062534975,1.6585445256307054,-0.0344301368121913
960,2,2,9,3,1,1,4,4,4,4,3,1,3,2,4,4,3,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,3,5,3,4,4,4,5,5,5,173,56,Female,22-24,18.710949246550168,Normal weight,0.327808808475183,-0.28999860275991945,-0.20513497068612987,-0.28587647710536335,0.805076498324268,-0.3834050531250324,-0.29445123160148523
961,2,2,9,7,1,1,5,4,4,4,2,3,2,2,3,1,1,2,2,2,3,1,2,1,2,1,1,2,2,1,1,1,NA,3,2,2,2,2,1,1,3,1,0,0,0,0,0,0,-1,-1,1,1,1,1,2,2,NA,3,4,2,1,0,0,1,1,1,2,3,3,2,2,2,1,2,2,3,3,2,3,3,2,4,5,2,5,4,1,3,3,4,3,4,5,2,5,6,5,176,61,Female,22-24,19.692665289256198,Normal weight,0.855155893634577,-0.033232462700127245,0.9662728582170832,-0.021009942464372905,0.835102894379679,0.7976284988832599,-0.02688376451928645
962,3,2,9,2,1,1,4,5,5,5,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,1,1,2,1,2,1,1,1,2,0,0,1,0,0,0,0,0,0,NA,2,1,2,2,3,1,NA,2,NA,1,2,2,1,1,1,1,1,4,1,1,1,3,4,1,3,5,2,4,4,2,168,82,Female,25-27,29.053287981859416,Overweight,NA,NA,NA,NA,-0.14627752986913073,-1.3946048956203936,-0.7469911493947032
963,1,1,9,2,1,1,3,4,3,3,2,1,3,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,3,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,3,1,3,4,5,4,4,2,4,4,3,179,81,Male,19-21,25.280109859242845,Overweight,0.10667473235177513,-0.022425157099448194,-0.13107209995251495,-0.7759777917169373,0.32852141439472426,-1.1067764142336167,-0.6306599583875027
964,3,1,9,2,1,1,4,5,5,4,2,2,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,4,5,4,4,4,2,4,4,5,188,92,Male,25-27,26.029877772747852,Overweight,-1.02677859355989,-1.117964994233627,-0.6219070962417308,-1.1571516478154324,0.6296991363882033,-1.2666830473521284,-0.5724084037581516
965,2,2,9,2,1,1,4,2,4,3,2,2,2,1,3,2,2,4,2,4,2,1,4,1,3,1,1,1,1,1,1,1,1,3,1,2,4,3,2,3,4,1,0,0,0,0,0,0,-2,0,-1,-1,-2,-2,-2,-2,-1,4,3,3,2,1,1,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,1,1,1,4,4,4,4,4,3,4,3,3,160,61,Female,22-24,23.828124999999996,Normal weight,1.6034360703666273,2.009892314680742,1.6108013042030185,0.7974318978938976,0.37784158788469047,-1.5187236631003127,-0.4258391992782129
966,5,1,9,2,1,1,2,2,3,2,2,1,2,1,3,2,2,4,1,1,3,2,3,1,1,1,2,1,3,3,2,1,2,3,2,2,3,3,1,1,5,1,0,0,0,0,0,0,-1,-1,1,-2,-2,2,-1,-1,-1,3,3,4,2,3,1,3,3,3,3,3,2,3,2,3,4,3,2,4,4,3,4,1,6,4,2,5,5,5,5,1,2,4,3,4,4,4,4,3,3,183,101,Male,31-33,30.15915673803338,Obese,2.4067048328021614,0.712619029179004,2.567589009492089,1.238294240880624,0.19392759937914136,0.2619481379013194,2.229594284570617
967,4,2,9,9,1,1,4,4,4,4,2,2,2,1,2,2,2,1,1,1,1,NA,2,1,2,1,2,1,3,2,1,1,1,3,3,2,1,1,1,1,3,1,1,1,1,0,1,0,1,0,2,1,1,0,1,1,1,2,0,0,0,0,0,1,1,0,1,3,1,2,2,2,1,2,2,1,1,1,1,4,3,4,4,4,3,3,5,5,3,4,3,3,4,3,3,3,2,167,54,Female,28-30,19.362472659471475,Normal weight,-1.1324121944734344,-0.03347690217410384,-1.2683189963483148,-0.5453037955501372,-0.19711277495580704,0.9395141413668108,0.89060769007301
968,2,2,9,9,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,1,1,1,3,1,2,1,1,1,1,3,1,4,5,4,5,5,2,3,3,3,164,53,Female,22-24,19.705532421177875,Normal weight,-1.099228590282315,-0.36270203209797824,-1.3113553138651874,-0.7660422456687914,0.5032829035701564,-1.012341898513926,-0.8457643912594904
969,2,2,9,9,1,2,3,3,3,3,3,2,3,1,1,2,2,3,2,2,2,1,2,1,2,2,NA,2,3,1,1,1,1,3,3,4,2,4,1,1,3,1,1,0,0,0,0,0,0,-2,-1,1,1,1,1,1,0,3,1,1,2,1,0,2,1,1,2,3,3,2,2,3,2,3,2,2,2,2,2,4,2,2,3,2,1,5,2,2,2,3,1,2,3,1,2,2,2,154,49,Female,22-24,20.66115702479339,Normal weight,0.20789388246771995,0.12676931474814157,0.23525829244887436,1.2879192342173351,-1.3122700269261864,0.3226382446560328,-0.5552228450228657
970,2,2,9,9,1,1,3,3,2,3,3,1,2,1,2,4,2,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,3,4,4,2,1,1,3,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,2,1,1,5,2,6,1,5,1,6,5,1,2,3,1,1,3,1,1,2,2,167,63,Female,22-24,22.589551436050055,Normal weight,-0.43137366275287004,-0.36391268992586595,-1.849847338862506,-0.39043423365589325,-1.6007277284328816,0.9815189331225773,0.5253848207746269
971,4,2,9,9,1,1,4,4,4,4,2,1,2,1,4,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,3,1,3,3,2,3,2,2,1,1,3,1,1,0,0,0,0,0,1,-1,2,2,2,NA,-1,-1,-2,1,0,1,0,2,0,0,1,0,NA,3,1,3,2,3,1,2,3,1,NA,2,2,2,1,2,1,1,2,3,5,3,3,4,3,3,3,2,4,3,3,160,55,Female,28-30,21.484374999999996,Normal weight,NA,NA,NA,NA,-0.25814013179086104,-0.23190163630215466,-0.6090123004230212
972,3,2,9,9,1,1,4,4,4,4,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,4,1,1,1,1,3,2,3,2,3,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,1,1,4,1,1,1,1,1,4,3,1,5,5,4,4,5,3,5,5,6,157,51,Female,25-27,20.690494543389182,Normal weight,-1.036126526081966,-0.3311877583634917,-1.310795276741778,-1.0123332047861668,1.2476463534094915,-0.29797265132535933,-1.053511899836121
973,1,2,9,9,1,1,4,5,4,5,2,2,2,1,3,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,-1,0,1,-1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,1,1,1,2,2,5,2,1,1,2,2,1,3,5,3,3,4,4,4,2,3,162,63,Female,19-21,24.005486968449926,Normal weight,-0.7987781378630144,-0.7839766615984906,-1.3743229445265284,-0.2559390039413322,0.057799118294148244,-0.2527436316285907,-0.6018104057234296
974,4,2,9,9,1,1,5,4,4,4,2,1,3,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,4,3,3,1,1,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,4,1,2,6,1,1,4,1,2,4,5,3,4,6,4,5,5,4,180,70,Female,28-30,21.604938271604937,Normal weight,0.2891326285508637,-0.2912532654725461,-0.18413410175746842,-0.6615447801424659,1.0931588767169536,0.6133696760583989,-1.1844938645120993
975,2,2,9,3,1,1,3,3,3,3,2,2,3,3,2,1,1,2,1,2,1,1,4,1,1,3,2,1,1,1,1,1,1,2,4,3,3,2,1,1,4,2,0,0,1,0,1,0,-1,1,1,-1,0,2,-1,-2,-2,3,0,2,1,1,0,1,2,2,0,3,2,1,2,2,3,2,2,2,1,3,2,4,2,5,3,2,4,5,2,3,3,4,4,3,4,4,5,4,4,170,82,Female,22-24,28.373702422145332,Overweight,0.6042119655671049,-0.39826868898002216,-0.16146501017473985,0.13278711276354183,0.5078740493458388,1.0809272328961037,0.027347164139982633
976,3,2,9,3,1,1,3,3,4,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,1,NA,3,2,3,2,3,1,1,4,2,0,0,0,0,1,0,-2,-2,-2,-1,-1,0,0,-1,0,1,NA,2,2,1,0,2,1,3,NA,2,3,4,2,4,3,3,2,3,2,2,3,3,3,3,5,3,3,5,2,3,2,2,2,2,2,2,2,2,2,158,60,Female,25-27,24.034609838166958,Normal weight,0.7155774936593189,0.6978300105115482,1.4771040803364701,1.773231086434672,-1.3011672525819153,0.6460954143082954,0.5423870435773845
977,2,2,9,3,1,1,5,4,4,2,2,2,1,3,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,NA,3,1,0,0,0,0,0,0,2,2,2,2,2,-1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,5,5,4,6,5,4,5,5,5,174,61,Female,22-24,20.147971991015986,Normal weight,-0.9063862636944403,-0.7595526611393347,-0.7764814390741767,-2.170708125221296,1.5664086483394368,-1.4672672720974387,-0.8598859714963175
978,2,2,9,3,1,1,3,3,4,4,3,3,4,2,3,2,2,2,2,4,2,1,1,2,1,1,1,1,1,2,2,2,1,3,3,2,2,3,1,1,3,1,0,0,0,0,0,0,-1,NA,2,1,1,2,2,NA,1,3,1,1,2,0,0,2,1,0,1,4,3,2,3,4,1,3,3,3,2,1,2,5,1,4,3,3,1,4,5,4,2,4,3,2,3,2,4,1,2,176,70,Female,22-24,22.59814049586777,Normal weight,-0.29185894974629945,1.599658461443234,0.6520179346366054,2.117662857177394,-0.787466565469327,1.1407916466860397,-0.26729125541938803
979,3,2,9,3,1,1,3,3,2,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,2,2,2,2,2,1,1,3,1,0,0,0,0,0,0,-1,0,-2,-2,-2,2,2,-2,-1,2,0,1,3,2,1,2,2,2,3,2,3,2,2,3,2,3,3,3,3,3,2,1,1,3,2,1,3,3,3,1,1,2,1,1,1,1,1,1,1,174,63,Female,25-27,20.808561236623067,Normal weight,1.442093662978523,0.12679794577584502,0.5857930665597609,1.0985820916585658,-2.24340553196015,-0.6139593545619306,-0.4123488058365796
980,2,2,9,3,1,1,4,5,5,5,3,2,3,1,3,1,2,2,2,3,2,1,2,1,2,1,1,3,2,1,2,1,1,2,1,1,1,1,1,NA,4,1,3,0,0,0,0,0,1,1,2,0,1,1,1,NA,1,1,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,4,5,4,3,4,4,4,5,3,155,63,Female,22-24,26.22268470343392,Overweight,-1.073735089541313,0.015445334601833775,-0.25049008344156704,-1.3738015289715235,0.4928105207253497,-0.9467006358424755,-0.9073732663076015
981,2,2,9,3,1,1,4,3,3,3,2,3,3,2,2,2,2,2,1,3,2,1,3,1,3,2,2,2,2,1,1,1,3,2,3,3,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,0,-2,3,3,3,1,2,0,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,2,4,4,4,4,4,2,3,2,2,3,2,2,2,2,NA,NA,Female,22-24,NA,NA,0.3907828471147254,0.19723924298737133,0.8459206604365401,-0.6096718090696908,-1.06825641207368,0.6778136393062777,1.1732032663288248
982,2,2,9,3,1,1,4,4,3,4,1,2,2,1,1,2,2,3,2,3,3,1,4,4,4,4,2,1,4,3,3,1,1,1,1,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2,1,2,2,1,1,2,2,2,1,1,2,3,2,4,2,2,5,5,2,2,2,4,2,2,3,2,3,3,2,169,65,Female,22-24,22.758306781975424,Normal weight,-0.782596742704646,-0.39944444590417966,-0.08290096060448288,-1.4045682079400443,-0.8052684815672291,0.5264139083782838,0.04067970381333246
983,4,2,9,3,1,1,3,2,2,2,2,3,4,4,4,2,2,2,3,2,1,1,1,1,1,2,1,2,2,1,1,1,1,4,4,4,2,4,1,1,2,1,0,NA,0,0,0,0,-2,-1,-1,0,2,0,-1,-1,-2,4,0,2,2,2,0,3,2,2,3,4,2,4,3,4,3,3,3,3,3,3,3,3,1,1,2,4,3,3,2,2,1,3,1,2,4,1,4,1,2,155,49,Female,28-30,20.39542143600416,Normal weight,1.5745493998829283,2.777433053575969,1.6870643399358136,1.5228727494696108,-1.0710398307078168,-0.32732138456030907,-0.04098599374073941
984,3,2,9,3,1,1,4,3,3,3,2,1,3,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,3,2,2,4,3,1,1,3,1,0,0,0,0,0,0,1,-2,-1,-1,0,-1,0,-1,-2,3,3,1,3,0,1,2,3,3,3,2,1,2,3,3,3,4,2,3,3,3,3,2,2,2,2,2,3,4,3,3,2,6,3,4,4,3,3,2,4,156,50,Female,25-27,20.5456936226167,Normal weight,1.4720585890347784,0.9905203963134478,1.7213047498590415,0.6181748689882475,0.09752149954982274,0.18910801611324904,-0.1926786227152583
985,4,2,9,3,1,1,4,4,4,4,2,1,3,2,2,2,2,2,1,3,1,1,2,1,1,1,1,1,4,1,2,1,2,3,3,3,2,2,2,2,2,1,0,0,0,0,0,0,2,-1,-1,1,2,2,1,1,1,2,0,0,1,0,0,2,0,0,1,2,3,2,2,2,1,2,2,1,2,2,2,5,1,3,6,1,1,4,1,2,3,5,5,4,4,2,4,4,3,154,49,Female,28-30,20.66115702479339,Normal weight,-0.04074404625401385,-0.26347631101593016,-0.4267355956806677,-0.4353514069115198,0.4022442647739761,0.8292674016742725,-1.0587991320133705
986,4,1,9,3,1,1,4,5,5,5,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,3,3,0,0,0,0,0,0,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,4,2,2,4,2,1,2,5,3,2,4,2,5,2,2,NA,NA,Male,28-30,NA,NA,-1.0937001876096728,-0.8126146263371136,-0.3698749312785041,-0.85532385623828,-0.34962062115773485,0.18030646509340023,-0.7548208274982574
987,4,2,9,3,1,1,4,4,4,4,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,3,1,1,0,0,0,0,0,2,1,2,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,2,1,2,2,3,1,2,2,2,1,1,2,2,2,2,1,2,3,2,3,2,3,4,3,3,4,4,4,4,3,169,53,Female,28-30,18.556773222226116,Normal weight,-0.8314485112567048,-0.4599636679478995,-0.12602277270862483,-0.16064968363108767,0.16911034661268184,-0.7202321052486521,-0.031247951967090827
988,3,1,9,3,1,1,5,4,4,4,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,3,1,0,0,0,0,0,0,1,2,0,1,1,0,-1,0,0,1,1,2,1,1,0,3,1,0,1,2,3,2,2,2,3,2,3,2,2,3,2,4,4,4,2,4,5,5,4,5,3,4,4,3,4,2,4,4,4,176,70,Male,25-27,22.59814049586777,Normal weight,1.0798978759490838,0.13288609923507191,0.014330878552642867,0.24619488073948181,0.2441855880864655,1.1659792818967285,1.2107897701137553
989,3,2,9,3,1,1,5,5,5,5,2,3,2,1,2,2,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,-1,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,3,4,4,3,3,5,4,179,70,Female,25-27,21.847008520333322,Normal weight,-1.0405514853501932,-0.3137797953220406,-0.29352640095843985,-1.5945399790901775,0.379790786312227,-1.530439618035152,-0.8913681613071891
990,2,2,9,3,1,1,4,4,5,5,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,3,1,1,2,2,2,1,1,2,2,1,1,1,1,3,1,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,2,3,1,2,2,1,1,2,1,4,2,2,2,2,2,2,2,2,4,5,3,4,5,4,4,5,4,176,71,Female,22-24,22.920971074380166,Normal weight,-0.5556963491672979,-0.36859326701925005,-1.33501601954838,-0.3783882228594725,0.8334331908771164,-0.41700181665179037,-0.35026174324367637
991,2,2,9,3,1,1,5,5,5,5,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,2,3,1,2,2,1,1,1,2,3,2,3,1,1,3,1,1,1,3,4,4,4,4,4,5,5,5,160,61,Female,22-24,23.828124999999996,Normal weight,-1.0894032539022522,-0.37429901736576043,-0.3366482130625818,-0.350621454781221,0.8356104302589612,-0.9260446632681234,-0.362775442041321
992,2,2,9,3,1,1,4,3,3,3,1,1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,2,2,1,1,1,3,NA,3,2,1,1,4,1,0,0,0,0,1,0,0,0,2,2,2,1,1,1,1,3,1,1,0,1,0,1,1,0,3,2,3,2,2,3,2,3,2,2,1,3,2,2,3,5,1,4,2,4,6,2,2,3,2,3,3,2,4,3,3,167,73,Female,22-24,26.175194521137367,Overweight,0.4301127739173625,-0.23177283287727363,0.2576689264825926,0.8126776014583877,-0.5164624671173328,0.2787861448733024,0.8744414406017497
993,4,2,9,3,1,1,3,5,5,4,3,1,3,1,2,3,1,3,1,3,3,1,3,1,3,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,-1,2,2,0,-1,0,0,0,0,1,1,0,0,0,2,1,1,2,2,1,2,2,1,1,3,2,2,1,1,2,1,1,3,1,1,2,2,1,1,2,3,1,2,NA,1,3,2,2,161,53,Female,28-30,20.446742023841672,Normal weight,-0.8835783601692789,-0.28289671001075994,0.35701775999438096,-1.0491385119275805,NA,NA,NA
994,2,2,9,3,1,1,4,3,3,4,2,2,2,1,3,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,3,1,0,0,1,0,0,0,2,0,1,0,0,1,-1,0,-1,1,1,2,0,0,0,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,3,2,3,4,3,2,4,5,3,4,4,2,4,4,3,163,64,Female,22-24,24.088223117166624,Normal weight,0.2891326285508637,-0.2912532654725461,-0.18413410175746842,-0.6615447801424659,0.3350203359829995,0.406764742764519,-0.3423536295712602
995,NA,2,10,9,1,1,5,4,5,4,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,2,NA,1,NA,NA,1,NA,2,NA,1,NA,1,NA,NA,3,1,1,0,0,0,0,1,-1,1,2,2,2,1,2,1,1,1,0,0,0,0,0,2,0,0,1,3,1,2,2,3,2,2,2,3,1,1,2,4,4,4,2,4,4,2,4,2,3,3,1,5,2,1,1,1,1,170,54,Female,NA,18.68512110726644,Normal weight,-0.45740308079430847,-0.1560061670553876,0.11761330087412429,0.5852319993308254,-1.116112172228725,-0.3538614866434087,1.4724734604669967
996,1,1,10,9,1,1,4,4,4,4,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,4,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,1,1,1,2,4,1,2,2,1,1,4,2,1,4,4,4,4,4,3,4,3,4,181,101,Male,19-21,30.829339763743477,Obese,-0.8770268976939345,-0.28238772208049734,-0.34611386022725293,-0.2617409522054712,0.4324807111103666,-0.16783758126988144,-0.896359391953561
997,NA,2,10,2,1,1,4,3,4,4,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,5,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,2,2,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,1,4,4,3,3,3,3,4,4,4,167,85,Female,NA,30.477966223242138,Obese,0.327808808475183,-0.28999860275991945,-0.20513497068612987,-0.28587647710536335,0.15847931636629678,-0.7435698251799283,0.17156959530299165
998,NA,2,10,2,1,1,4,5,4,5,1,1,1,1,3,3,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,1,1,1,1,NA,NA,3,0,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,1,1,0,1,0,0,2,0,1,1,2,3,2,2,2,1,2,2,3,1,1,2,3,1,1,4,1,2,4,3,3,5,5,5,5,5,4,5,5,5,167,60,Female,NA,21.513858510523864,Normal weight,-0.47171552448648946,-0.5128593820829251,0.06416183584008016,0.15869943143877238,1.5173045187356329,0.22648284095823765,-0.7190822485365232
999,NA,2,10,2,1,2,4,4,2,4,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,5,2,0,0,0,0,0,1,0,-1,-1,0,1,0,NA,0,NA,0,3,1,2,0,0,0,0,0,2,2,1,1,2,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,101,Female,NA,35.785147392290256,Obese,-0.0940871432890806,-0.7832542682460282,-0.1498140687916782,-1.186445124894659,NA,NA,NA
